,id,date,hour,hostname,ip_address,sample_name,method_name,file_name,name,rt_min,area,height,usp_resolution,tailing,sst,numb,comment,created_at
1375,1395,2023-11-28,05:40:13,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-28 05-42-09+00-00.csv,QC2,0.60,110.8746,183.8820,10.6500,1.30,PASS,3.00,['All peaks not found'],2023-11-28T05:40:13.486833Z
1376,1396,2023-11-28,05:40:13,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-28 05-42-09+00-00.csv,QC4,3.11,226.9781,219.5560,90.2500,1.10,PASS,3.00,['All peaks not found'],2023-11-28T05:40:13.491424Z
1377,1397,2023-11-28,05:50:25,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S2-EVENT,Plat2B_AscC18_100mm_S2_11mins_QC.amx,Plat 2B_S2-EVENT 2023-11-28 05-52-21+00-00.csv,QC1,0.69,84.0660,25.5090,,2.20,FAIL,3.00,['All peaks not found'],2023-11-28T05:50:25.406826Z
1378,1398,2023-11-28,05:50:25,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S2-EVENT,Plat2B_AscC18_100mm_S2_11mins_QC.amx,Plat 2B_S2-EVENT 2023-11-28 05-52-21+00-00.csv,QC2,1.47,130.7228,56.8460,1.0600,2.30,PASS,3.00,['All peaks not found'],2023-11-28T05:50:25.411377Z
1379,1399,2023-11-28,05:50:25,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S2-EVENT,Plat2B_AscC18_100mm_S2_11mins_QC.amx,Plat 2B_S2-EVENT 2023-11-28 05-52-21+00-00.csv,QC4,5.99,89.0134,36.0350,0.1900,3.70,PASS,3.00,['All peaks not found'],2023-11-28T05:50:25.420624Z
1380,1400,2023-11-28,05:53:01,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 05-54-57+00-00.csv,QC1,0.34,88.0315,65.2120,,1.30,PASS,4.00,['All peaks found'],2023-11-28T05:53:01.470210Z
1381,1401,2023-11-28,05:53:01,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 05-54-57+00-00.csv,QC2,0.58,137.5190,169.4800,8.5700,1.40,PASS,4.00,['All peaks found'],2023-11-28T05:53:01.473976Z
1382,1402,2023-11-28,05:53:01,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 05-54-57+00-00.csv,QC3,1.18,119.5104,104.2160,23.5700,1.30,PASS,4.00,['All peaks found'],2023-11-28T05:53:01.477008Z
1383,1403,2023-11-28,05:53:01,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 05-54-57+00-00.csv,QC4,3.10,269.5068,183.8740,56.3300,1.30,PASS,4.00,['All peaks found'],2023-11-28T05:53:01.480228Z
1384,1404,2023-11-28,05:55:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-28 05-57-32+00-00.csv,QC1,0.33,86.9821,74.4760,,1.40,PASS,4.00,['All peaks found'],2023-11-28T05:55:49.809426Z
1385,1405,2023-11-28,05:55:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-28 05-57-32+00-00.csv,QC2,0.57,125.8466,210.5330,10.9800,1.20,PASS,4.00,['All peaks found'],2023-11-28T05:55:49.813474Z
1386,1406,2023-11-28,05:55:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-28 05-57-32+00-00.csv,QC3,0.92,113.3727,139.8040,19.1900,1.00,PASS,4.00,['All peaks found'],2023-11-28T05:55:49.819211Z
1387,1407,2023-11-28,05:55:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-28 05-57-32+00-00.csv,QC4,3.10,265.9154,272.4650,93.5500,1.00,PASS,4.00,['All peaks found'],2023-11-28T05:55:49.822287Z
1388,1408,2023-11-28,06:06:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-08-08+00-00.csv,QC1,0.34,74.1660,63.5150,,1.20,PASS,4.00,['All peaks found'],2023-11-28T06:06:12.275249Z
1389,1409,2023-11-28,06:06:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-08-08+00-00.csv,QC2,0.62,118.5017,198.5460,12.4200,1.30,PASS,4.00,['All peaks found'],2023-11-28T06:06:12.279282Z
1390,1410,2023-11-28,06:06:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-08-08+00-00.csv,QC3,1.19,96.5084,114.5390,31.0400,1.10,PASS,4.00,['All peaks found'],2023-11-28T06:06:12.282398Z
1391,1411,2023-11-28,06:06:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-08-08+00-00.csv,QC4,3.11,230.8695,220.9540,28.6400,1.10,PASS,4.00,['All peaks found'],2023-11-28T06:06:12.285800Z
1392,1412,2023-11-28,06:10:58,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-12-54+00-00.csv,QC2,0.67,127.2313,189.1930,9.7600,1.30,PASS,3.00,['All peaks not found'],2023-11-28T06:10:58.491359Z
1393,1413,2023-11-28,06:10:58,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-12-54+00-00.csv,QC3,1.28,109.4869,118.3230,29.7200,1.30,PASS,3.00,['All peaks not found'],2023-11-28T06:10:58.495379Z
1394,1414,2023-11-28,06:10:58,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-12-54+00-00.csv,QC4,3.17,254.1197,236.9720,74.1800,1.30,PASS,3.00,['All peaks not found'],2023-11-28T06:10:58.498810Z
1395,1415,2023-11-28,06:13:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-15-30+00-00.csv,QC1,0.33,89.7293,75.2180,,1.50,PASS,4.00,['All peaks found'],2023-11-28T06:13:49.060414Z
1396,1416,2023-11-28,06:13:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-15-30+00-00.csv,QC2,0.57,131.3625,215.3470,1.1100,1.30,PASS,4.00,['All peaks found'],2023-11-28T06:13:49.063835Z
1397,1417,2023-11-28,06:13:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-15-30+00-00.csv,QC3,1.17,117.1501,149.4710,33.4800,1.10,PASS,4.00,['All peaks found'],2023-11-28T06:13:49.066463Z
1398,1418,2023-11-28,06:13:49,DESKTOP-REMA8OU,10.0.4.33,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-28 06-15-30+00-00.csv,QC4,3.10,270.4074,276.5130,84.5000,1.00,PASS,4.00,['All peaks found'],2023-11-28T06:13:49.069463Z
1399,1419,2023-11-28,06:20:33,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2023-11-28 06-22-30+00-00.csv,QC2,2.22,244.1069,262.4730,14.1700,1.31,PASS,1.00,['All peaks not found'],2023-11-28T06:20:33.437407Z
1400,1420,2023-11-28,06:26:56,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-28-53+00-00.csv,QC1,0.38,70.9461,59.7220,,1.30,PASS,4.00,['All peaks found'],2023-11-28T06:26:56.879530Z
1401,1421,2023-11-28,06:26:56,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-28-53+00-00.csv,QC2,0.68,116.6986,198.8170,13.3300,1.30,PASS,4.00,['All peaks found'],2023-11-28T06:26:56.884003Z
1402,1422,2023-11-28,06:26:56,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-28-53+00-00.csv,QC3,1.25,94.5158,116.6680,31.7700,1.30,PASS,4.00,['All peaks found'],2023-11-28T06:26:56.889132Z
1403,1423,2023-11-28,06:26:56,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-28 06-28-53+00-00.csv,QC4,3.14,225.5625,237.1700,33.9700,1.20,PASS,4.00,['All peaks found'],2023-11-28T06:26:56.894089Z
1404,1424,2023-11-28,06:50:41,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2023-11-28 06-52-37+00-00.csv,QC2,2.21,247.9958,265.6110,13.1300,1.31,PASS,2.00,['All peaks not found'],2023-11-28T06:50:41.090565Z
1405,1425,2023-11-28,06:50:41,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2023-11-28 06-52-37+00-00.csv,QC3,3.55,211.1530,181.0960,49.7400,1.26,PASS,2.00,['All peaks not found'],2023-11-28T06:50:41.164548Z
1406,1426,2023-11-28,07:20:23,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 07-22-20+00-00.csv,QC2,1.46,128.4382,55.2290,,2.50,PASS,3.00,['All peaks not found'],2023-11-28T07:20:23.603090Z
1407,1427,2023-11-28,07:20:23,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 07-22-20+00-00.csv,QC3,2.59,35.0294,18.1210,0.0100,7.20,FAIL,3.00,['All peaks not found'],2023-11-28T07:20:23.608095Z
1408,1428,2023-11-28,07:20:23,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 07-22-20+00-00.csv,QC4,5.94,173.2331,63.6750,25.1400,1.40,PASS,3.00,['All peaks not found'],2023-11-28T07:20:23.612398Z
1409,1429,2023-11-28,10:25:08,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 10-26-51+00-00.csv,QC1,0.65,82.2984,36.1440,,1.80,PASS,4.00,['All peaks found'],2023-11-28T10:25:08.659502Z
1410,1430,2023-11-28,10:25:08,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 10-26-51+00-00.csv,QC2,1.45,130.2430,76.3190,,1.90,PASS,4.00,['All peaks found'],2023-11-28T10:25:08.665576Z
1411,1431,2023-11-28,10:25:08,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 10-26-51+00-00.csv,QC3,2.55,109.4835,49.8640,21.5100,2.00,PASS,4.00,['All peaks found'],2023-11-28T10:25:08.668495Z
1412,1432,2023-11-28,10:25:08,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 10-26-51+00-00.csv,QC4,5.96,257.2670,98.3960,27.0100,2.00,PASS,4.00,['All peaks found'],2023-11-28T10:25:08.671487Z
1413,1433,2023-11-28,11:54:11,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 11-56-07+00-00.csv,QC2,1.46,130.0312,181.8730,,1.10,PASS,3.00,['All peaks not found'],2023-11-28T11:54:11.617183Z
1414,1434,2023-11-28,11:54:11,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 11-56-07+00-00.csv,QC3,2.57,109.5181,106.5280,49.4500,1.10,PASS,3.00,['All peaks not found'],2023-11-28T11:54:11.621364Z
1415,1435,2023-11-28,11:54:11,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2023-11-28 11-56-07+00-00.csv,QC4,5.97,260.9646,208.4500,9.8400,1.00,PASS,3.00,['All peaks not found'],2023-11-28T11:54:11.624626Z
1416,1436,2023-11-29,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-29 05-22-59+00-00.csv,QC1,0.39,74.6796,60.2660,,1.30,PASS,4.00,['All peaks found'],2023-11-29T05:21:18.098029Z
1417,1437,2023-11-29,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-29 05-22-59+00-00.csv,QC2,0.69,120.2502,198.3140,12.8300,1.30,PASS,4.00,['All peaks found'],2023-11-29T05:21:18.102382Z
1418,1438,2023-11-29,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-29 05-22-59+00-00.csv,QC3,1.06,102.1477,114.8640,19.2100,1.10,PASS,4.00,['All peaks found'],2023-11-29T05:21:18.105212Z
1419,1439,2023-11-29,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-29 05-22-59+00-00.csv,QC4,3.15,232.7671,239.5540,88.0600,1.20,PASS,4.00,['All peaks found'],2023-11-29T05:21:18.108708Z
1420,1440,2023-11-29,05:28:49,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2023-11-29 05-30-42+00-00.csv,QC1,0.41,89.2398,70.4310,,1.40,PASS,3.00,['All peaks not found'],2023-11-29T05:28:49.776968Z
1421,1441,2023-11-29,05:28:49,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2023-11-29 05-30-42+00-00.csv,QC2,0.66,136.0717,200.9930,9.8600,1.30,PASS,3.00,['All peaks not found'],2023-11-29T05:28:49.782798Z
1422,1442,2023-11-29,05:28:49,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2023-11-29 05-30-42+00-00.csv,QC4,3.17,269.7019,245.1980,84.1700,1.20,PASS,3.00,['All peaks not found'],2023-11-29T05:28:49.786192Z
1423,1443,2023-11-29,05:40:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-42-08+00-00.csv,QC1,0.35,73.1726,62.3370,,1.20,PASS,3.00,['All peaks not found'],2023-11-29T05:40:12.862362Z
1424,1444,2023-11-29,05:40:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-42-08+00-00.csv,QC2,0.60,113.4223,186.9810,10.5700,1.30,PASS,3.00,['All peaks not found'],2023-11-29T05:40:12.866238Z
1425,1445,2023-11-29,05:40:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-42-08+00-00.csv,QC4,3.11,231.4620,222.8100,90.1100,1.10,PASS,3.00,['All peaks not found'],2023-11-29T05:40:12.870568Z
1426,1446,2023-11-29,05:47:25,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-49-20+00-00.csv,QC1,0.33,86.1409,63.6440,,1.30,PASS,4.00,['All peaks found'],2023-11-29T05:47:25.315087Z
1427,1447,2023-11-29,05:47:25,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-49-20+00-00.csv,QC2,0.58,129.8114,159.4880,8.7000,1.20,PASS,4.00,['All peaks found'],2023-11-29T05:47:25.318612Z
1428,1448,2023-11-29,05:47:25,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-49-20+00-00.csv,QC3,0.92,115.2106,102.2230,13.4200,1.10,PASS,4.00,['All peaks found'],2023-11-29T05:47:25.321839Z
1429,1449,2023-11-29,05:47:25,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2023-11-29 05-49-20+00-00.csv,QC4,3.09,258.2400,170.2060,62.5900,1.20,PASS,4.00,['All peaks found'],2023-11-29T05:47:25.325171Z
1430,1450,2023-11-29,06:05:44,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-07-40+00-00.csv,QC1,0.34,84.5508,61.5020,,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:05:44.726403Z
1431,1451,2023-11-29,06:05:44,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-07-40+00-00.csv,QC2,0.59,132.6467,161.3120,8.4000,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:05:44.732316Z
1432,1452,2023-11-29,06:05:44,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-07-40+00-00.csv,QC3,1.19,114.3104,96.4050,22.9500,1.20,PASS,4.00,['All peaks found'],2023-11-29T06:05:44.736192Z
1433,1453,2023-11-29,06:05:44,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-07-40+00-00.csv,QC4,3.10,261.9313,169.9200,53.5300,1.20,PASS,4.00,['All peaks found'],2023-11-29T06:05:44.739957Z
1434,1454,2023-11-29,06:06:21,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-08-17+00-00.csv,QC1,0.34,73.6178,62.6640,,1.20,PASS,4.00,['All peaks found'],2023-11-29T06:06:21.401326Z
1435,1455,2023-11-29,06:06:21,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-08-17+00-00.csv,QC2,0.63,117.9567,197.1160,12.5500,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:06:21.405351Z
1436,1456,2023-11-29,06:06:21,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-08-17+00-00.csv,QC3,1.19,95.5284,112.9860,30.8600,1.10,PASS,4.00,['All peaks found'],2023-11-29T06:06:21.408898Z
1437,1457,2023-11-29,06:06:21,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2023-11-29 06-08-17+00-00.csv,QC4,3.11,229.9532,218.9590,28.5500,1.10,PASS,4.00,['All peaks found'],2023-11-29T06:06:21.412005Z
1438,1458,2023-11-29,06:23:43,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-25-39+00-00.csv,QC1,0.43,80.5972,65.0080,,1.50,PASS,4.00,['All peaks found'],2023-11-29T06:23:43.922232Z
1439,1459,2023-11-29,06:23:43,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-25-39+00-00.csv,QC2,0.67,129.0498,188.8650,9.6200,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:23:43.927075Z
1440,1460,2023-11-29,06:23:43,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-25-39+00-00.csv,QC3,1.28,110.5273,117.9170,29.5900,1.40,PASS,4.00,['All peaks found'],2023-11-29T06:23:43.930559Z
1441,1461,2023-11-29,06:23:43,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-25-39+00-00.csv,QC4,3.17,255.0003,229.6010,72.9600,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:23:43.933493Z
1442,1462,2023-11-29,06:27:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-29-08+00-00.csv,QC1,0.38,71.7393,60.2310,,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:27:12.899476Z
1443,1463,2023-11-29,06:27:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-29-08+00-00.csv,QC2,0.68,117.6193,200.4540,13.3100,1.40,PASS,4.00,['All peaks found'],2023-11-29T06:27:12.906159Z
1444,1464,2023-11-29,06:27:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-29-08+00-00.csv,QC3,1.25,95.9265,117.4560,31.6200,1.30,PASS,4.00,['All peaks found'],2023-11-29T06:27:12.910397Z
1445,1465,2023-11-29,06:27:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2023-11-29 06-29-08+00-00.csv,QC4,3.14,227.5919,237.9990,33.3900,1.10,PASS,4.00,['All peaks found'],2023-11-29T06:27:12.913686Z
1446,1466,2023-11-29,10:56:39,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2023-11-29 10-58-34+00-00.csv,QC2,2.21,251.0591,265.9900,13.4700,1.33,PASS,1.00,['All peaks not found'],2023-11-29T10:56:39.489510Z
1447,1467,2023-11-29,11:27:13,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2023-11-29 11-29-08+00-00.csv,QC2,2.21,257.8304,274.2260,13.4700,1.32,PASS,1.00,['All peaks not found'],2023-11-29T11:27:13.306308Z
1448,1468,2023-11-30,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-30 05-23-00+00-00.csv,QC1,0.39,75.4639,60.7540,,1.30,PASS,4.00,['All peaks found'],2023-11-30T05:21:18.327365Z
1449,1469,2023-11-30,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-30 05-23-00+00-00.csv,QC2,0.69,121.4150,198.4540,12.7700,1.30,PASS,4.00,['All peaks found'],2023-11-30T05:21:18.333189Z
1450,1470,2023-11-30,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-30 05-23-00+00-00.csv,QC3,1.06,103.8187,115.1850,19.2600,1.10,PASS,4.00,['All peaks found'],2023-11-30T05:21:18.336897Z
1451,1471,2023-11-30,05:21:18,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2023-11-30 05-23-00+00-00.csv,QC4,3.15,233.2800,240.2100,86.8200,1.20,PASS,4.00,['All peaks found'],2023-11-30T05:21:18.340587Z
1452,1472,2023-11-30,05:40:17,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-30 05-42-12+00-00.csv,QC1,0.35,72.0124,61.1010,,1.20,PASS,3.00,['All peaks not found'],2023-11-30T05:40:17.003986Z
1453,1473,2023-11-30,05:40:17,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-30 05-42-12+00-00.csv,QC2,0.60,111.8958,182.9210,10.5200,1.20,PASS,3.00,['All peaks not found'],2023-11-30T05:40:17.009969Z
1454,1474,2023-11-30,05:40:17,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2023-11-30 05-42-12+00-00.csv,QC4,3.11,228.6658,219.1990,89.4700,1.10,PASS,3.00,['All peaks not found'],2023-11-30T05:40:17.015029Z
1455,1475,2023-11-30,05:47:54,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2023-11-30 05-49-49+00-00.csv,QC2,2.21,251.4517,265.5690,13.3500,1.35,PASS,1.00,['All peaks not found'],2023-11-30T05:47:54.572043Z
